WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,Acetate Flow,Final TP influent,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,19199.08091,132761.4349,33.70458979,17.63786907,543.5298744,5.06E+01,28.83,,1.00E-06,0.121121,7.49308,37.1469,3.38925,39564,35856.9,1467420.558,696.129,33703.3,2283.83,3.0106,254.18,2013.21,17810.8,40000,132792,0.0512448,7.13628,93284.5,2244.78,141908,1.00E-06,189553,589553,4682.56,2108.81,1.51549,1346.75,4857.35,2064.53,3.6155,1296.8,189553,4818.08,2059.46,0.350407,1289.05,4844.85,2049.79,2.1435,1279.78
113562.354,72173.51731,185735.8713,32.44139645,38.86926844,504.2948999,5.08E+01,19.84,,1.59E-06,0.10169,6.45108,47.667,4.32132,43104.3,40051.8,1446760.858,973.829,33136.2,2344.27,3.04609,0.7143,2130.47,18799.5,40000,185765,0.0427071,5.99293,93048.3,2339.42,120166,1.00E-06,242526,642526,3916.05,1757.78,1.99656,1163.74,4071.57,1719.62,3.97356,1121,242526,4046.34,1715.64,0.613588,1113.93,4067.59,1708.28,2.18963,1107.12
113562.354,6085.939489,119648.2935,32.22706527,45.09736064,523.7559717,4.80E+01,30.59,,0.365782,0.113758,10.4957,31.7099,3.50991,34843.9,29235.3,1537167.942,627.383,35560.8,2136.82,2.92986,0.286875,1813.83,16118,40000,119678,0.0494979,10.1944,94966.6,2196.01,132916,4.41E-06,176439,576439,4411.06,2039.38,1.56825,1274.14,4565.77,1997.24,3.38769,1227.14,176439,4531.16,1988.56,0.471258,1216.14,4550.32,1979.92,2.13342,1208.07
113562.354,81578.01408,195140.3681,23.91923341,43.46285285,570.9858806,1.59E+01,13.92,,0.21442,0.0974957,0.515505,51.8585,4.76886,44749.7,39777.4,1011180.697,1022.95,23366.6,1431.67,3.122,1125.22,2122.99,18736.5,40000,195135,0.0279962,0.0200551,80376.2,3366.83,127099,4.21E-06,251896,651896,3799.61,1150.49,2.73223,701.893,3907.21,1128.12,4.17038,677.567,251896,3902.28,1123.56,1.16559,669.921,3899.83,1119.85,2.76142,667.396
113562.354,27857.44088,141419.7949,24.01513788,30.20981709,617.6778119,1.11E+01,19.28,,0.116527,0.1118,0.474208,42.5884,3.5867,38430.2,33934.1,919849.6229,741.314,21270.8,1287.66,2.93154,2598.48,1957.28,17337.4,40000,141411,0.0317308,0.0585584,69160.1,3653.53,137370,2.59E-06,198172,598172,4364.95,1302.09,2.24227,757.074,4480.72,1278.06,3.82473,730.532,198172,4469.76,1273.84,0.621241,723.154,4471.99,1269.23,2.1283,719.478
104938.0742,0,104938.0742,33.35540898,30.6358275,525.6797769,4.75E+01,33.36,,1.00E-06,0.114678,10.2285,29.3532,2.97637,32287,26028.5,1359944.532,550.271,31303.1,2048.28,2.90877,136.9,1709.48,15226,40000,104968,0.0496744,9.9503,93958.2,2217.57,142075,1.00E-06,161729,561729,4438.03,2045.99,1.3317,1289.44,4604.66,2002.87,3.48276,1241.14,161729,4561.18,1997.1,0.307992,1232.97,4587.12,1986.98,2.15507,1223.28
113562.354,30547.27166,144109.6257,16.06631524,34.30213606,465.1349808,1.82E+00,12.66,,0.690241,0.068314,0.444764,37.2368,4.06918,27046.8,17089,627053.6107,755.396,14562.1,815.809,2.87542,1895.75,1380.06,12382.8,40000,144098,0.0170457,0.090074,68997.7,3289.88,130023,2.02E-05,200859,600859,2679.78,698.721,3.01454,390.839,2735.9,687.766,3.6287,378.713,200859,2733.26,683.249,1.70037,372.054,2732.56,681.83,2.14087,370.95
113562.354,20414.31535,133976.6694,18.9657298,37.7042677,714.7451677,0.00E+00,16.08,,0.361668,0.101788,0.469089,44.8146,3.9017,36216.8,27812.3,859898.7349,702.247,19941.4,1146.82,2.98411,1404.57,1768.24,15728.8,40000,133959,0.0312412,0.0359102,80561.1,3055.7,119495,8.80E-06,190720,590720,3995.66,1279.06,2.49397,691.803,4080,1259.21,3.66008,669.779,190720,4073,1253.41,0.816529,661.126,4071.52,1249.65,2.18399,658.338
113562.354,91864.70927,205427.0633,36.42200428,48.23239532,579.4300848,5.56E+01,20.13,,0.000266824,0.11533,5.21535,52.7419,4.89944,52739,55686,1649504.091,1077.06,37761.2,2691.36,3.14602,0.949554,2522.96,22071.7,40000,205457,0.0469937,4.70576,93058.8,2298.41,125179,1.00E-06,262218,662218,4448.68,1933.71,2.13165,1279.01,4616.21,1892.11,4.04185,1232.49,262218,4590.78,1887.41,0.65633,1224.76,4613.2,1879.75,2.24337,1217.63
113562.354,16736.5058,130298.8598,19.35644511,30.27337668,659.6817416,0.00E+00,16.87,,0.26197,0.0981735,0.450212,41.2654,3.53283,33483.5,25633.6,767304.82,682.971,17779.4,1038.04,2.89019,2360.35,1696.21,15112.3,40000,130282,0.0282138,0.0497483,69880.8,3290.96,127229,6.89E-06,187043,587043,3850.58,1155.08,2.47084,628.109,3933.88,1136.89,3.68152,607.943,187043,3927.23,1132.06,0.783183,600.158,3926.94,1128.55,2.03664,597.519
113562.354,60364.23476,173926.5888,31.48413118,29.98599314,507.2603043,4.73E+01,20.56,,1.00E-06,0.0983281,7.30337,45.6335,3.96604,39681.8,35164,1340349.908,911.911,30688.9,2181.94,2.99678,89.0226,1993.22,17641.8,40000,173954,0.0421128,6.86528,92808.6,2334.92,118838,1.00E-06,230715,630715,3786.48,1732.52,1.92761,1141.73,3938.57,1695.35,3.93029,1099.83,230715,3911.46,1691.97,0.542183,1093.31,3933.12,1684.51,2.1443,1086.37
113562.354,14742.8914,128305.2454,31.04432222,36.78097179,615.2451449,3.42E+01,27.48,,0.129192,0.0990142,13.2591,38.7379,3.55712,32750.4,25560.1,1303125.668,672.699,30014.7,1943.25,2.87167,0.246915,1693.73,15091,40000,128323,0.0452193,12.8892,95672.6,2061.4,108505,1.60E-06,185084,585084,3842.03,1859.06,1.80543,1137.26,3973.65,1822.67,3.52205,1096.3,185084,3941.91,1816.57,0.44411,1087.54,3960.57,1808.77,2.03116,1080.3
113562.354,45915.8725,159478.2265,25.8964747,17.24793444,458.6102132,3.45E+01,18.44,,1.73E-06,0.110427,0.465296,41.1917,3.65033,40210,38098.8,1132881.522,836.097,26112.4,1670.47,2.95524,2157.99,2076.65,18346.3,40000,159492,0.0347372,0.0667172,74742.5,3680.57,140334,1.00E-06,216253,616253,4278.48,1430.25,1.93338,923.165,4429.87,1398.72,4.10462,888.531,216253,4410.79,1395.46,0.582508,881.922,4417.06,1389.49,2.31229,876.853
113562.354,21453.88549,135016.2395,14.94235121,29.10549627,538.9495852,0.00E+00,12.57,,0.443861,0.071548,0.40581,37.5341,3.586,26778.4,17092.8,632155.4956,707.717,14673.3,829.728,2.81567,2110.69,1380.22,12384.1,40000,135002,0.0203084,0.047966,67602.1,2994.77,120763,1.22E-05,191763,591763,2809.26,831.507,2.79992,457.817,2866.91,818.915,3.6995,443.894,191763,2863.07,814.443,1.27501,436.794,2861.92,812.337,2.09331,435.315
113562.354,41843.15638,155405.5104,32.93248013,29.94963785,542.7682005,4.82E+01,24.07,,1.00E-06,0.109375,7.53105,43.0504,3.74075,40311.9,36445.5,1405968.288,814.821,32236.4,2243.67,3.00912,123.004,2030.04,17953.1,40000,155433,0.0466613,7.11698,93306.4,2281.63,128808,1.00E-06,212194,612194,4221.23,1919.49,1.74904,1243.39,4383.63,1878.99,3.77403,1197.64,212194,4351.01,1874.88,0.435812,1190.58,4374.98,1866.45,2.12707,1182.62
113562.354,22725.95383,136288.3078,16.34558682,46.46818632,674.4662527,0.00E+00,13.62,,0.817709,0.0904776,0.456113,43.7141,4.45022,34419,23840.8,887513.2335,714.372,20662.9,1102.54,3.0515,155.164,1634.7,14584.2,40000,136272,0.0285045,0.0366849,91954.8,2771.95,111356,1.95E-05,193033,593033,3560.77,1167.5,2.73574,624.983,3628.22,1150.28,3.52629,605.98,193033,3621.11,1142.9,1.23914,596.268,3619.1,1140.18,2.19651,594.297
113562.354,53681.73561,167244.0896,21.03590229,46.22444181,661.3406172,0.00E+00,14.28,,0.625427,0.0956025,0.521061,49.7513,4.82571,40541,32197.2,885113.9584,876.636,20519,1187.6,3.1075,1010.74,1905.43,16897.6,40000,167225,0.0259328,0.0402783,81570.3,3256.16,123786,1.60E-05,223986,623986,3753.37,1062.77,3.01946,582.777,3830.73,1046.03,3.69933,564.246,223986,3825.66,1039.8,1.42161,555.609,3824.1,1037.31,2.28313,553.748
113562.354,72223.09423,185785.4482,26.59117962,40.75565835,727.4460532,7.61E+00,16.25,,0.131169,0.113601,0.574181,54.7195,4.62091,49253.1,47826.6,1022687.35,973.852,23591.5,1488.96,3.111,1770.24,2333.29,20497.5,40000,185770,0.03233,0.0418577,75772.2,3441.62,128172,2.86E-06,242531,642531,4439.36,1325.63,2.74721,770.952,4551.94,1301.74,4.04763,744.366,242531,4544.08,1297.32,0.88692,736.749,4544.06,1293.2,2.35381,733.568
113562.354,28764.30535,142326.6594,21.39116296,19.62053068,479.8038297,1.75E+01,17.07,,0.1558,0.0945157,0.389549,37.679,3.40795,32979,26553.5,874007.3208,746.114,20262.9,1171.32,2.87441,2452.25,1726.97,15375.8,40000,142327,0.0271795,0.0293709,69142.3,3618.32,139132,3.12E-06,199088,599088,3678.24,1117.73,2.19836,683.063,3788.32,1095.32,3.92084,658.707,199088,3782.06,1091.35,0.750832,651.553,3780.63,1087.18,2.39632,648.537
113562.354,31323.21036,144885.5644,20.55509196,35.67240909,540.7197914,8.22E+00,16.11,,0.346683,0.0924969,0.422512,40.6481,3.76432,33971.7,26210.5,816961.7412,759.48,18970.2,1065.03,2.94268,1963.25,1715.56,15278.1,40000,144877,0.0252227,0.0319505,73097.5,3516.13,134421,8.22E-06,201638,601638,3616.33,1035.44,2.50055,599.364,3706.69,1017.02,3.79677,579.304,201638,3701.69,1012.08,1.01083,571.478,3699.87,1008.91,2.29852,569.269
113562.354,83658.2636,197220.6176,11.94344869,18.42127828,448.4070735,0.00E+00,6.88,,0.197693,0.0500541,0.497611,48.6569,4.72213,27350.1,15296.8,532537.8291,1033.81,12193,866.997,2.95577,1517.12,1304.59,11725.4,40000,197208,0.0134848,0.0431969,61765,2478.04,102992,5.27E-06,253969,653969,1965.78,551.833,3.60398,316.232,2004.57,543.425,4.22122,306.783,253969,2002.78,540.536,2.41905,301.77,2002.16,539.392,2.80489,300.857
79296.93873,0,79296.93873,14.62923687,42.08361043,750.3307934,0.00E+00,14.63,,0.560654,0.0719083,0.428637,40.2854,3.64868,21824.5,11273.5,589247.3307,415.636,13736.9,713.845,2.80486,0.650095,1117.6,10087.2,40000,79285.8,0.0236857,0.0427907,88708.4,2288.05,100644,1.65E-05,136047,536047,2835.9,969.885,2.1616,509.035,2884.4,956.085,3.50232,494.644,136047,2878.12,950.334,0.77644,486.323,2876.33,947.427,1.95879,484.453
108596.4509,0,108596.4509,31.00072959,30.14942722,512.9123805,4.32E+01,31,,0.000332386,0.103579,11.4549,28.6551,2.92536,30063.7,23208.1,1288173.014,569.432,29658.2,1933.05,2.85095,3.56326,1612.46,14393,40000,108624,0.0461558,11.1849,94993.4,2214.13,131331,1.00E-06,165385,565385,4006.81,1900.72,1.44995,1196.35,4159.28,1860.92,3.51407,1151.79,165385,4120.02,1855.44,0.342177,1143.78,4143.15,1846.23,2.1148,1135.08
113562.354,31409.52307,144971.8771,21.89694736,19.31145487,561.2804807,1.04E+01,17.15,,0.164361,0.098761,0.438294,41.3907,3.57015,35176.7,28892,842775.5602,759.939,19516.9,1151.39,2.90553,2541.62,1802.93,16025,40000,144964,0.0276437,0.0383508,67868.7,3575.03,136033,3.69E-06,201725,601725,3854.99,1134.68,2.3577,665.334,3957.66,1113.72,3.87287,642.343,201725,3951.06,1109.64,0.764912,635.104,3950.44,1105.75,2.23533,632.222
113562.354,10748.82094,124311.1749,31.89065788,38.13196265,605.1401863,3.81E+01,29.13,,0.154352,0.106245,12.5503,37.0585,3.51472,34037.9,27453.3,1377312.772,651.778,31743.3,2034.02,2.90293,0.272761,1756.56,15629,40000,124332,0.0476759,12.1964,95528.8,2087.03,118019,1.91E-06,181093,581093,4122.58,1960.92,1.70874,1202.99,4264.28,1922.01,3.47675,1159.24,181093,4229.8,1915.39,0.420355,1150.09,4249.81,1907.03,2.05801,1142.26
113562.354,52072.24263,165634.5966,21.05615548,45.57368716,737.233062,0.00E+00,14.44,,0.471043,0.101947,0.534467,52.2088,4.70935,42657.5,35140.8,944191.4189,868.194,21867.2,1288.22,3.11349,934.622,1992.55,17636.1,40000,165615,0.0300148,0.0303947,83712.8,3076.28,118360,1.11E-05,222376,622376,4001.81,1229.53,2.87335,675.514,4085.96,1210.07,3.76464,653.891,222376,4079.84,1203.85,1.15474,644.983,4077.86,1200.59,2.37355,642.607
113562.354,21213.95735,134776.3114,30.61822363,38.76550493,554.6122835,3.94E+01,25.8,,0.167606,0.0979349,11.4396,38.1226,3.6282,33220.7,26443.7,1346768.091,706.648,31037.8,1990.44,2.88583,0.207325,1723.32,15344.6,40000,134798,0.0439187,11.0761,94862.7,2160.87,113439,2.01E-06,191559,591559,3791.96,1807.38,1.80518,1131.01,3928.72,1770.59,3.55,1089.76,191559,3899.11,1764.37,0.496516,1080.89,3917.4,1756.75,2.07573,1073.84
113562.354,50740.9992,164303.3532,35.0898537,45.76508218,560.9835798,5.32E+01,24.25,,0.111431,0.118401,6.61525,45.6364,4.26171,45467.9,44064.8,1621823.943,861.481,37268.8,2504.93,3.07992,0.782125,2237.29,19695.6,40000,164334,0.0492106,6.17492,94025,2255.71,131824,1.33E-06,221095,621095,4576.13,2026.06,1.82993,1307.86,4743.82,1982.85,3.68844,1259.45,221095,4713.28,1976.85,0.519693,1250.76,4736.03,1968.43,2.17001,1242.85
113562.354,492.6834708,114055.0375,27.04543743,45.04154648,591.4336798,2.38E+01,26.93,,0.468713,0.140603,0.37793,33.0293,3.52347,41265.1,38486.9,1233952.006,597.921,28696.2,1565.33,3.02214,1486.77,2087.45,18437.3,40000,114058,0.0409812,0.0540237,86285.8,3911.74,145063,9.57E-06,170819,570819,5494.3,1686.14,1.79108,986.458,5641.85,1653.45,3.55428,950.895,170819,5623.18,1645.46,0.524526,940.324,5624.13,1639.25,2.29772,935.19
113562.354,63362.77428,176925.1283,38.39725145,45.27916609,702.7893733,4.86E+01,24.65,,0.00199808,0.127043,7.17893,52.4892,4.55898,52028,54061.9,1657163.096,927.611,37988.2,2652.19,3.14066,3.6015,2484.86,21756.5,40000,176949,0.0528494,6.66969,95031.1,2151.4,126993,1.00E-06,233710,633710,4920.03,2172.33,1.99702,1380.77,5089.98,2128.01,3.81956,1330.68,233710,5057.12,2122.64,0.485819,1322.46,5081.73,2113.97,2.15616,1314.24
113562.354,77999.55021,191561.9042,25.03744182,35.14549028,492.4688018,2.80E+01,14.84,,5.26E-06,0.100293,0.497538,48.7785,4.3022,43592.7,40670.8,1066010.495,1004.25,24582.7,1560.22,3.04841,1620.53,2147.27,18940.7,40000,191568,0.0306916,0.0296051,76717.5,3475.32,131782,1.00E-06,248329,648329,3888.01,1262.42,2.34752,811.729,4019.8,1235.38,4.34986,782.231,248329,4012.16,1232.35,0.833675,775.702,4011.71,1227.66,2.58304,772.128
91822.36002,0,91822.36002,37.44840667,18.20626826,591.8872168,4.65E+01,37.45,,1.00E-06,0.119164,11.6742,32.7047,3.14516,31216.3,24356.5,1324244.508,481.513,30490,1985.87,2.90575,183.779,1652.61,14738.2,40000,91852.3,0.0511968,11.3624,92871.5,2155.94,143229,1.00E-06,148613,548613,4619.51,2108.79,1.19718,1315.04,4787.45,2064.86,3.42806,1266.04,148613,4739.53,2058.71,0.268528,1257.65,4766.55,2047.87,2.18513,1247.23
113562.354,90611.26229,204173.6163,27.54272263,17.43030551,455.7271825,4.01E+01,15.32,,1.00E-06,0.105819,0.534819,49.3948,4.34595,46959.4,47960.7,1196806.872,1070.42,27506.8,1843.78,3.04399,1845.52,2336.65,20525.4,40000,204190,0.0342556,0.0580024,75546.6,3491.6,133293,1.00E-06,260951,660951,4088.24,1409.71,2.17307,942.182,4243.54,1377.97,4.4433,907.254,260951,4227.68,1375.74,0.749135,901.394,4232.76,1370.23,2.43288,896.745
113562.354,91748.71162,205311.0656,29.66258061,25.12760787,509.9875686,4.11E+01,16.41,,1.00E-06,0.0838115,7.5942,50.7283,4.42597,39299.6,33364.4,1217433.135,1076.41,27799.4,2057.02,2.98837,48.5508,1940.41,17194.5,40000,205333,0.0361779,7.10841,91764.6,2301.74,98057.8,1.00E-06,262094,662094,3223.37,1487.2,2.30748,989.144,3353.63,1455.65,4.22012,953.656,262094,3334.51,1453.13,0.757184,947.717,3352.46,1447.12,2.19593,942.27
79536.80292,0,79536.80292,31.91827875,29.87948945,493.9116241,3.52E+01,31.92,,0.000152435,0.0735076,15.8951,27.7042,2.8743,19202.5,11588.7,959680.6889,417.077,22154.2,1381.08,2.57986,0.287412,1133.32,10225.4,40000,79560.7,0.0343861,15.6384,90892.1,2189.93,112334,1.00E-06,136322,536322,2838.8,1419.77,1.35085,912.678,2957.84,1388.23,3.45152,878.147,136322,2923.07,1383.41,0.363967,870.845,2940.3,1375.44,2.12776,863.631
113562.354,29343.25126,142905.6053,35.8035782,16.63789474,459.2792256,6.66E+01,28.45,,1.00E-06,0.138595,1.72528,36.8629,3.45793,46688.5,48225.5,1652016.724,749.374,37932.5,2581.68,3.11299,701.889,2343.26,20580.5,40000,142949,0.055078,1.3693,89734.8,2373.4,164445,1.00E-06,199710,599710,5346.04,2268.94,1.34556,1501.63,5555.16,2218.68,3.64871,1444.95,199710,5514.34,2213.74,0.342522,1437.37,5543.8,2203.12,2.25604,1427.08
83251.46917,0,83251.46917,20.77999071,24.77637553,724.1743823,0.00E+00,20.78,,0.274539,0.0903838,0.466034,38.733,3.25612,24392,15420,575171.0396,436.357,13350.8,754.737,2.72927,2611.43,1309.91,11771.8,40000,83238.4,0.0240902,0.0873249,64860.3,3227.24,128853,9.17E-06,139999,539999,3551.37,986.73,2.0716,522.231,3621.55,971.52,3.5075,506.206,139999,3613.96,967.021,0.587071,498.93,3615.35,963.61,1.78297,496.453
113562.354,37279.26221,150841.6162,38.75133548,18.50313005,663.6548362,5.40E+01,29.17,,1.00E-06,0.142792,5.18547,46.6203,3.89299,51030.7,53959.6,1628175.661,790.903,37330.7,2598.8,3.13848,546.951,2482.44,21736.5,40000,150871,0.0581935,4.73196,91910.4,2189.28,147549,1.00E-06,207632,607632,5529.2,2391.87,1.57037,1528.02,5722.66,2343.07,3.68272,1472.57,207632,5681.65,2338.04,0.332991,1464.76,5711.67,2327.74,2.17226,1454.77
113562.354,3.464329606,113565.8183,29.1233585,48.7688535,651.553813,2.40E+01,29.12,,0.529247,0.15411,0.417464,35.7957,3.75658,45104.7,44306.5,1335093.44,595.349,31031.2,1710.73,3.06851,1399.66,2243.57,19748.2,40000,113567,0.0451689,0.0633711,87591.6,3887.32,145339,1.09E-05,170328,570328,6028.68,1857.82,1.76836,1073.59,6184.9,1822.43,3.51583,1035.03,170328,6162.15,1813.5,0.501074,1023.65,6164.4,1806.76,2.26145,1017.91
113562.354,58175.68132,171738.0353,23.97536014,37.45662893,669.2333161,5.42E+00,15.85,,0.181214,0.10483,0.531763,50.7795,4.29685,43108.4,38271.4,908428.6004,900.214,20984.7,1293.67,3.04927,1962.76,2081.46,18386.8,40000,171723,0.0290998,0.0389538,72965.6,3449.4,129449,4.21E-06,228484,628484,4099.73,1192.98,2.70695,684.658,4200.09,1172.05,3.95765,661.441,228484,4193.89,1167.66,0.931617,653.936,4193.19,1163.99,2.29671,651.193
113562.354,15669.83469,129232.1887,36.40822069,38.48506521,737.1367126,3.84E+01,31.99,,0.00192993,0.128196,11.9288,44.4347,3.82284,42092.9,38043.6,1506017.327,677.56,34610.6,2323.08,3.03438,2.4843,2075.11,18333.3,40000,129250,0.0559633,11.499,96851.4,2002.83,125691,1.00E-06,186011,586011,4984.23,2298.69,1.66506,1388.67,5143.9,2254.59,3.5431,1338.74,186011,5102.42,2248.2,0.341529,1329.83,5127.82,2238.53,2.06459,1320.53
81460.16649,0,81460.16649,28.57211656,16.07571764,571.9624532,2.21E+01,28.57,,0.0691537,0.114901,0.40924,31.5979,2.95819,27465.7,20890.8,851952.6652,427.071,19730.1,1163.25,2.75814,2884.06,1528.41,13668.3,40000,81467,0.0316666,0.100323,67405.5,3860.58,150084,1.50E-06,138228,538228,4477.74,1305.02,1.46621,784.707,4608.13,1277.58,3.60717,755.415,138228,4585.63,1273.15,0.356674,748.203,4596.05,1266.67,2.1217,742.758
113562.354,63652.43571,177214.7897,15.26848532,15.63469668,478.8931699,0.00E+00,9.78,,0.316575,0.0620486,0.491115,45.6688,4.31092,28946.8,18334.9,577774.563,928.93,13304.9,864.486,2.91137,2246.09,1430.29,12819,40000,177200,0.0156603,0.0580152,60237.2,3024.46,119980,9.01E-06,233961,633961,2433.4,641.181,3.31618,362.652,2483.96,631.192,3.9877,351.477,233961,2482.48,627.823,1.91907,345.737,2481.94,626.411,2.41026,344.647
113562.354,29345.24736,142907.6014,30.65681284,45.35513117,654.2468745,2.87E+01,24.36,,0.250065,0.144467,0.508305,44.6471,4.10065,49513.5,51590.6,1367850.641,749.181,31634.6,1910.67,3.10126,1434.09,2425.83,21267.2,40000,142912,0.0443009,0.0693626,85120.3,3678.72,141733,4.61E-06,199673,599673,5633.85,1822,1.9329,1096.83,5797.01,1785.46,3.7356,1056.58,199673,5773.24,1778.9,0.512119,1047.22,5778.69,1772.04,2.28831,1041.27
113562.354,17429.23152,130991.5855,16.13920832,46.55297165,710.1308285,0.00E+00,13.99,,0.76461,0.0943667,0.452234,43.9536,4.34651,34787.2,24338.8,920117.9307,686.604,21424.7,1140.34,3.04626,105.057,1652,14732.9,40000,130975,0.0310336,0.0311293,93514.3,2679.2,108668,1.77E-05,187736,587736,3714.26,1270.92,2.61103,677.802,3784.69,1252.22,3.53153,657.199,187736,3776.99,1244.51,1.09877,647.056,3774.67,1241.34,2.25407,644.8
113562.354,5495.007325,119057.3613,27.94457784,32.45570296,567.247256,2.93E+01,26.65,,0.0439478,0.137595,0.448868,33.5859,3.14699,40213.1,38922.2,1197006.676,624.172,27624,1731.48,2.93735,2396.31,2099.5,18538.8,40000,119066,0.0422071,0.118585,75647.8,3777.99,148909,1.00E-06,175827,575827,5359.47,1736.49,1.66291,1051.22,5522.55,1700.94,3.73714,1012,175827,5489.09,1695.9,0.382224,1004.05,5503.81,1688.29,2.16092,997.242
113562.354,31236.61538,144798.9694,35.1601495,35.31690315,544.5261529,5.52E+01,27.58,,1.00E-06,0.126865,5.76267,40.6223,3.68253,44008.5,42471,1570423.021,759.247,36052.9,2460.27,3.07526,197.555,2195.44,19345.1,40000,144832,0.0524772,5.37068,93610.9,2268,145161,1.00E-06,201593,601593,4901.93,2159.95,1.56964,1392.56,5085.28,2113.92,3.66397,1340.64,201593,5047.14,2108.79,0.378177,1332.83,5074.61,2099.09,2.16866,1323.52
101894.756,0,101894.756,32.29217072,39.32207237,548.2231213,4.08E+01,32.29,,0.231362,0.101091,13.5455,30.3973,3.22261,28524.9,21162.5,1311052.165,534.291,30303.1,1849.24,2.81251,0.169723,1538.49,13755.4,40000,101920,0.0454191,13.2586,93863,2135.68,124170,2.85E-06,158681,558681,3920.65,1871.17,1.48809,1157.64,4061.71,1832.65,3.36852,1114.76,158681,4024.79,1825.38,0.394545,1105.16,4043.66,1816.77,2.09942,1097.16
84769.09037,0,84769.09037,17.90562917,42.92057495,725.1149856,0.00E+00,17.91,,0.595496,0.0851489,0.433231,38.9329,3.6506,25029.3,14490.9,639433.6094,444.315,14911.4,770.117,2.87711,461.588,1269.25,11416.9,40000,84756.4,0.0248492,0.0563936,87411.3,2848.96,116655,1.84E-05,141517,541517,3353.71,1017.79,2.18776,531.775,3413.92,1003,3.43029,516.211,141517,3407.41,996.895,0.794541,507.639,3405.95,993.97,1.89172,505.651
113562.354,87242.96924,200805.3232,27.84294722,23.10316781,625.882176,2.27E+01,15.75,,1.22E-06,0.111394,0.584752,53.583,4.42092,49658.4,51068.4,1092633.315,1052.66,25114.9,1680.92,3.06582,2092.61,2413.19,21162.2,40000,200804,0.0339563,0.0639635,72490.7,3458.93,129832,1.00E-06,257565,657565,4328.3,1393.96,2.51395,874.471,4464.58,1365.78,4.37572,843.067,257565,4451.14,1363.22,0.744267,836.851,4455.77,1358.25,2.33291,832.751
98713.15112,0,98713.15112,37.10430229,34.27990841,643.1708054,4.42E+01,37.1,,1.18E-06,0.124695,12.1672,35.206,3.29083,34170.3,27793.2,1390782.393,517.618,32011.8,2095.85,2.94911,92.3151,1767.62,15723.5,40000,98739.7,0.0538421,11.8296,94685.5,2086.77,139211,1.00E-06,155501,555501,4841.04,2215.58,1.30266,1357.97,5008.16,2170.9,3.4367,1307.91,155501,4960.67,2164.42,0.277352,1299.18,4987.8,2153.69,2.13652,1288.82
113562.354,55364.62843,168926.9824,32.2258003,17.39684431,663.679684,3.28E+01,21.66,,1.00E-06,0.136641,0.591577,50.081,4.07883,52237.2,57577.3,1315062.51,885.595,30225.8,2024.89,3.08053,2071.17,2566.67,22432.7,40000,168934,0.0442868,0.100565,77418.8,3391.31,140801,1.00E-06,225695,625695,5310.7,1819.38,2.00833,1138.7,5481.04,1782.21,4.09206,1097.05,225695,5452.29,1778.66,0.467895,1090.12,5465.62,1771.47,2.24658,1083.68
113562.354,45814.33891,159376.6929,18.98201776,36.74746911,665.5495437,0.00E+00,13.53,,0.299263,0.0910481,0.502155,48.4575,4.18004,37046.6,28356.5,800524.4232,835.399,18514.3,1117.82,3.01149,1526.66,1785.81,15878.8,40000,159359,0.0264837,0.0351877,75889.3,3066.12,119275,7.34E-06,216120,616120,3571.37,1084.36,2.81854,599.779,3648.31,1067.16,3.84273,580.62,216120,3643.29,1062.39,1.07782,572.928,3641.93,1059.35,2.25513,570.73
