WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,MgCl2 Flow,NaOH Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Struvite Pellet Collection,Sludge added per day,Total air flow,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor,Pellet Collection Flow,Struvite Biosolids
113562.35,35167.25,148729.61,17.33,29.79,497.11,4.11,2.05,,0.341231,0.0395074,0.238547,23.1732,3.20103,16385.6,20773.3,41688.816,518360.6,487212,31148.6,2.4038,1285.64,958.817,8685.17,40000,148626,0.0127078,0.0422547,66088.1,2604.53,89907.5,7.53E-06,205387,605387,1547.51,521.411,4.59609,300.086,1583.96,512.97,4.63193,289.904,205387,1581.11,509.624,2.57606,284.197,1580.3,508.313,2.99392,283.132,100,292067
113562.35,75467.66,189030.02,17.06,28.69,527.5,4.05,2.02,,0.000186142,0.0384048,0.189965,21.1358,3.11792,18200.6,31065.9,42892.512,544789.1,506931,37858.1,2.56999,536.519,987.134,8935.94,40000,188926,0.0141702,0.0263756,74798.5,2306.38,83540.5,1.00E-06,245687,645687,1501.12,581.123,5.17786,337.023,1539.66,571.081,5.55734,325.107,245687,1537.17,568.685,3.00461,319.827,1536.19,566.809,3.77776,318.446,100,397398
113562.35,35451.19,149013.54,34.07,39.28,450.39,8.08,4.04,,0.869949,0.0487966,5.68458,20.7884,4.14539,20232,49053.3,48668.64,539031.4,506823,32208.4,2.66267,621.378,1123.52,10139.3,40000,148915,0.0111073,5.50277,81610.3,3683.08,125853,2.71E-05,205676,605676,1909.11,455.697,4.57626,255.232,1950.2,448.622,4.18154,246.586,205676,1951.4,445.032,2.59795,241.236,1951.87,444.293,2.58872,240.391,100,725449
113562.35,86947.44,200509.79,23.36,31.65,576.78,5.54,2.77,,5.59E-06,0.0477739,0.206348,21.0565,3.20007,23544.8,25928.3,54880.32,567233.6,527767,39466.6,2.64378,1617.7,1271.14,11433.4,40000,200405,0.0149433,0.035295,68052.3,2877.24,105174,1.00E-06,257166,657166,1863.35,612.621,4.87815,360.595,1913.65,601.845,5.30493,347.951,257166,1911.58,599.618,2.62583,342.726,1910.95,597.732,3.37007,341.301,100,338098
113562.35,54263.7,167826.05,23.09,48.6,660.5,5.48,2.74,,0.489253,0.0632964,0.260032,26.2895,3.92946,28171.1,64312.9,60792.48,803508.2,756243,47265.2,2.86344,0.21723,1412.55,12665.1,40000,167720,0.0213378,0.0273312,90481.2,2626.23,103451,9.61E-06,224481,624481,2482.72,875.804,4.15526,486.145,2538.75,861.444,4.26311,469.581,224481,2533.52,855.861,1.96087,461.532,2531.86,853.514,2.80362,459.777,100,662250
102928.41,0,102928.41,24.71,19.23,655.09,5.31,2.66,,0.316763,0.0651102,0.378877,35.7505,3.30247,20092,21537.1,50091.36,598834.8,566664,32170.8,2.48424,1847.51,1157.25,10435.7,40000,102825,0.0202338,0.0400976,67662.3,2894.82,103542,8.13E-06,159586,559586,2552.67,830.137,3.1806,458.458,2610.66,816.624,3.83257,443.15,159586,2605.63,812.188,1.05769,435.855,2604.41,809.353,2.12711,433.809,100,271174
99966.23,0,99966.23,24.38,28.47,535.1,5.09,2.54,,0.700581,0.0491115,0.459099,29.7233,3.4729,15225.4,12222.6,42204.912,470025.8,446087,23938.8,2.24643,2312.8,970.953,8792.69,40000,99864.2,0.0121836,0.181458,55774.4,3196.37,102531,2.32E-05,156625,556625,1926.63,500.324,3.67884,286.315,1967.7,492.344,3.78282,277.046,156625,1964.94,488.509,1.81403,271.091,1964.46,487.345,2.11611,270.142,100,176498
106968.17,0,106968.17,11.66,40.16,523.05,2.6,1.3,,1.49426,0.0323877,0.345993,29.4545,4.59769,13538.5,42655.5,35711.664,562579.6,533661,28918.6,2.25959,0.028821,818.741,7439.93,40000,106864,0.0132696,0.0803847,74147.2,1464.01,60537,3.53E-05,163625,563625,1281.88,543.828,4.30352,300.68,1301.12,536.526,3.99161,291.632,163625,1296.38,531.778,2.23627,284.963,1295.51,530.785,2.35324,283.997,100,334938
113562.35,5266.77,118829.13,36.88,43.75,546.82,8.75,4.37,,0.93546,0.0842009,4.39152,28.7844,3.91866,27399.7,42323.5,62436.96,711950.9,675535,36415.9,2.8328,1381.65,1452.05,13007.7,40000,118728,0.0188633,4.11255,81110.4,4053.82,144327,3.01E-05,175489,575489,3297.79,774.805,3.49989,411.997,3365.47,762.354,3.54246,397.842,175489,3365.62,756.246,1.57672,389.714,3368.04,754.53,1.88442,388.18,100,702361
113562.35,40050.78,153613.13,23.88,44.65,745.88,5.66,2.83,,0.318554,0.0761654,0.312289,31.2324,3.66128,31093.1,49780.7,65898.24,854744,804724,50020,2.91243,55.0995,1535.41,13728.8,40000,153506,0.0267401,0.0257741,93394.3,2627.56,104221,6.18E-06,210267,610267,2985.06,1096.59,3.62701,604.864,3054.63,1078.48,4.09388,584.062,210267,3048.53,1073.05,1.29945,575.754,3046.62,1069.6,2.59664,573.206,100,648775
86246.04,0,86246.04,14.1,33.73,464.07,2.54,1.27,,1.21454,0.0276489,0.499022,26.3378,3.96242,10173.4,27288.7,28016.88,363888.7,344224,19664.7,2.22402,0.602808,639.714,5836.85,40000,86143.5,0.00850672,0.262063,72569.1,2122.24,74981.9,4.09E-05,142904,542904,1093.22,348.3,3.87518,198.067,1109.56,343.789,3.72196,192.565,142904,1106.59,340.911,2.18625,188.065,1105.95,340.269,2.23847,187.43,100,458565
113562.35,88211.83,201774.19,15.49,49.09,517.69,3.67,1.84,,0.372443,0.0289209,2.62736,20.2029,5.13286,16113.4,50571.4,37999.152,671793.2,624809,46984.2,2.46821,0.0154288,872.243,7916.49,40000,201671,0.0130908,2.47941,72461.1,1165.31,52416.3,5.33E-06,258432,658432,1136.12,537.274,6.13346,300.795,1158.06,529.107,5.58059,290.693,258432,1156.07,524.579,4.13259,284.533,1156.84,523.633,4.02561,283.31,100,269451
113562.35,38086.57,151648.93,12.83,44.89,667.93,3.04,1.52,,0.580199,0.0434228,0.522524,28.57,3.93563,19628.8,48139.9,46248.528,787002.7,740637,46365.7,2.4933,0.0280663,1066.28,9635.11,40000,151543,0.0204173,0.268721,79929.9,1195.63,57139.3,8.86E-06,208304,608304,1701.96,838.015,4.77721,465.104,1741.08,824.844,4.38973,448.975,208304,1735.71,818.824,2.17911,440.501,1736.91,816.693,2.53085,438.416,100,293161
94608.54,0,94608.54,23.9,41.73,602.11,4.72,2.36,,0.731232,0.0536528,0.39826,32.9625,3.68994,17622.5,69648.2,43688.592,542557.1,515422,27135.1,2.51773,0.209961,1005.88,9101.79,40000,94505.6,0.0157829,0.0875533,83796.9,2765.89,96700.4,2.08E-05,151267,551267,2109.65,647.628,3.35553,358.885,2151.79,637.855,3.68692,347.827,151267,2147.1,632.943,1.51581,340.679,2146.11,631.315,2.03218,339.462,100,619383
113562.35,40303.51,153865.86,25.49,33.99,518.42,6.04,3.02,,0.331055,0.0526783,0.266713,22.8493,3.2735,21283.9,29782.3,51694.08,559779.4,526311,33468.4,2.58725,1741.89,1195.29,10769.6,40000,153763,0.0138163,0.0653292,68097.6,3362.78,117291,8.71E-06,210524,610524,2059.3,567.137,4.24755,324.647,2109.36,557.598,4.34146,313.425,210524,2107.6,554.048,2.24545,307.515,2107.13,552.651,2.65111,306.345,100,409992
113562.35,50846.32,164408.67,28.36,29.52,462.37,6.72,3.36,,0.231706,0.0510768,0.547903,20.004,3.14225,19764.2,18080.9,49747.68,512087.1,478882,33205.1,2.515,2961.12,1149.09,10364.1,40000,164307,0.0117875,0.377733,54586,3860.37,128490,6.38E-06,221068,621068,1991.25,483.907,4.58829,275.714,2038.91,475.698,4.61878,265.918,221068,2040.8,472.655,2.6879,260.66,2043.07,471.498,2.88078,259.525,100,245811
113562.35,58125.92,171688.28,23.47,32.86,716.59,5.57,2.78,,4.52E-06,0.0661107,0.288973,27.3178,3.12301,28493.9,27880.6,63287.04,719051.9,672780,46271.9,2.76521,1212.01,1472.49,13184.8,40000,171582,0.0233447,0.0424688,78419.6,2637.54,103113,1.00E-06,228343,628343,2582.34,956.247,3.94465,544.969,2649.71,939.904,4.61213,525.84,228343,2644.25,937.005,1.36931,519.487,2644.43,933.786,2.569,517.002,100,394857
113562.35,20380.95,133943.3,19.27,30.61,643.25,4.57,2.28,,0.202009,0.0563311,0.307174,30.8279,3.16272,21432.8,27948.6,51032.16,649048.7,611117,37931.7,2.56306,981.094,1179.58,10631.7,40000,133838,0.0207646,0.0264513,76386.2,2348.44,90050.1,4.05E-06,190599,590599,2205.74,851.415,3.72922,479.387,2259.35,837.401,4.24526,463.033,190599,2254.79,833.508,1.3458,456.044,2253.25,830.584,2.52969,453.953,100,343839
113562.35,30238.31,143800.66,33.14,28.93,595.08,7.86,3.93,,0.205929,0.080607,0.383052,26.4881,2.99305,28062.1,16839.8,66306.72,653152.1,614282,38870.1,2.69294,3334.25,1545.27,13813.9,40000,143697,0.0195168,0.131866,58485.2,3939.91,141228,5.85E-06,200458,600458,3147.94,800.775,3.54114,446.267,3224.19,786.955,4.03858,430.413,200458,3221.47,783.18,1.36912,423.766,3224.28,780.674,2.12389,421.707,100,257862
113562.35,41877.31,155439.67,11.27,48.41,468.02,2.67,1.34,,2.13883,0.0282787,0.250277,21.7793,6.48512,14508.7,44668.2,36175.584,645065.6,605000,40065.6,2.37375,0.0151285,829.581,7536.58,40000,155335,0.0111373,0.0760182,72462.4,1493.97,61161.6,4.27E-05,212096,612096,1121.04,455.824,5.90291,247.368,1135.55,450.161,4.95853,239.704,212096,1131.74,446.139,3.41009,233.994,1131.15,445.49,3.34535,233.184,100,345110
77872.84,0,77872.84,20.18,20.9,518.71,3.28,1.64,,0.902072,0.034482,0.724172,28.865,3.58456,10551.2,8735.22,30604.944,337262.8,319615,17647.8,2.13316,1889.23,699.766,6376.03,40000,77770.8,0.00848223,0.457652,55013.2,2745.6,89979.5,3.60E-05,134532,534532,1358.85,347.916,3.43895,202.692,1382.56,342.862,3.5674,196.957,134532,1379.93,340.041,1.92921,192.433,1379.28,339.289,2.09218,191.812,100,171665
113562.35,70638.86,184201.22,19.08,19.7,455.78,4.52,2.26,,2.08E-05,0.0396406,0.182438,19.3779,3.06169,16898.8,26307.4,40437.984,510792.5,475420,35372.5,2.57191,1256.01,929.43,8424.58,40000,184099,0.0124621,0.0356656,68241,2979.5,100690,1.00E-06,240860,640860,1550.38,511.266,5.10248,290.348,1588.42,502.553,5.40811,280.019,240860,1586.28,499.964,3.2858,274.97,1585.63,498.486,3.80664,273.777,100,385897
102244.67,0,102244.67,18.33,42.94,743.79,3.91,1.96,,0.539452,0.0629211,0.401326,40.6255,3.88153,21127.2,56859.7,48989.76,740704.6,702140,38564.6,2.60975,0.0883259,1131.13,10206.2,40000,102139,0.025561,0.0218284,86893.1,1873.17,78521.8,1.09E-05,158900,558900,2476.16,1048.49,3.12832,564.291,2526.33,1032.33,3.79407,546.002,158900,2519.34,1025.91,1.04494,536.852,2516.85,1022.44,2.43648,534.47,100,458683
113562.35,41842.94,155405.29,25.86,21.76,723.2,6.13,3.07,,0.00426407,0.0753992,0.328059,29.7137,3.10164,29425.9,24303,65822.4,740064.9,693863,46201.9,2.76547,1705.81,1533.57,13713,40000,155299,0.0250823,0.0521084,75124,2922.37,111891,1.00E-06,212060,612060,2946.58,1027.6,3.57988,577.058,3021.86,1010.12,4.3166,556.73,212060,3014.97,1006.8,1.1114,550.051,3015.97,1003.29,2.33181,547.264,100,359223
103727.8,0,103727.8,28.48,24.21,681.15,6.17,3.08,,0.272147,0.079025,0.408121,36.9077,3.32005,23384.8,19721.7,56530.08,647341.8,612032,35309.8,2.58885,2374.13,1310.51,11777.1,40000,103624,0.0228556,0.0532445,66151.4,3259.97,118119,7.28E-06,160385,560385,3096.76,937.497,2.99256,510.045,3167.46,922.094,3.74036,492.652,160385,3161.22,917.486,0.899193,485.171,3161,914.223,2.02013,482.682,100,273255
95197.03,0,95197.03,30.42,32.55,747.65,6.05,3.02,,0.212914,0.0820593,0.45299,40.118,3.40652,23148.1,19702.1,55941.12,635965.2,600509,35456.2,2.58438,2310.06,1296.45,11654.4,40000,95093.1,0.0239981,0.0644807,66593.7,3203.56,116095,5.79E-06,151854,551854,3216.25,984.277,2.79963,531.83,3289.27,968.037,3.69133,513.666,151854,3281.29,963.584,0.744878,506.321,3282.37,959.924,1.93688,503.463,100,270360
111284.13,0,111284.13,31.31,41.96,457.86,7.28,3.64,,1.59533,0.0530506,5.99165,25.8732,4.68096,18735.2,69068.1,45903.264,554774.3,525631,29143.3,2.62119,1.1206,1058.12,9563.18,40000,111184,0.0120051,5.75146,88234.2,3555.96,121435,5.53E-05,167945,567945,2084.65,492.405,4.28994,265.331,2124.83,485.299,3.72786,256.557,167945,2122.73,481.017,2.11585,250.577,2122.02,480.204,2.12493,249.7,100,820790
113562.35,64024.44,177586.79,21.9,47.19,621.59,5.19,2.6,,0.405001,0.0552188,0.234543,24.1338,3.94117,26042,66167.1,57077.76,743852.8,698374,45478.8,2.81176,0.150736,1323.59,11891.2,40000,177481,0.0186523,0.0277984,87997.6,2545.97,99799.4,7.84E-06,234242,634242,2165.08,765.665,4.48347,429.695,2214.65,753.03,4.51532,415.009,234242,2210.17,748.097,2.32535,407.687,2208.75,746.091,3.03361,406.165,100,636604
113562.35,63451.04,177013.4,20.76,35.44,614.28,4.92,2.46,,0.0164415,0.0505406,0.232799,23.9583,3.2296,23660.9,39926.6,53751.84,624551.6,583747,40804.6,2.70191,456.533,1244.25,11198.3,40000,176908,0.0176037,0.0283921,81625.9,2503.81,95513.2,1.00E-06,233669,633669,1975.32,721.786,4.47423,416.659,2025.95,709.425,4.89829,402.225,233669,2022.72,706.474,2.0893,396.211,2021.63,704.148,3.03082,394.516,100,503849
113562.35,48439.19,162001.55,31.37,38.61,704.88,7.44,3.72,,0.152125,0.0853738,0.314669,28.0089,3.30409,33655.3,29486.9,73367.52,789565.3,741689,47876.3,2.88016,1793.36,1716.36,15284.9,40000,161896,0.0244836,0.0526437,76583,3478.95,128891,3.51E-06,218657,618657,3337.66,1004.01,3.60921,559.509,3420.4,986.684,4.15458,539.614,218657,3414.74,982.504,1.27901,532.423,3414.95,979.345,2.34205,529.914,100,480529
113562.35,28533.28,142095.64,37.69,24.75,639.39,8.94,4.47,,0.160121,0.0974041,0.65897,28.3224,2.9996,32662.2,15560.4,75333.6,718074.2,673765,44309.2,2.77033,3679.29,1764.23,15694.5,40000,141991,0.0227705,0.383497,57609.5,4195.92,150303,4.71E-06,198752,598752,3802.99,934.299,3.27861,515.379,3893.25,917.974,3.926,496.768,198752,3886.66,914.056,1.107,489.878,3896.16,910.822,1.96394,487.127,100,254937
113562.35,65263.69,178826.04,15.47,31.4,691.6,3.67,1.83,,4.34E-06,0.0434423,1.48686,25.7104,3.14356,21547.4,43843,49318.56,666166.2,618395,47771.2,2.58552,0.213001,1138.92,10274.7,40000,178720,0.0205315,1.26348,82669.2,1310.5,62368.8,1.00E-06,235481,635481,1693.89,840.832,4.67385,487.003,1738.97,826.864,4.9219,470.014,235481,1731.48,824.156,1.91446,464.021,1737.69,821.261,2.66659,461.421,100,328973
113562.35,81798.07,195360.43,38.4,34.95,661.04,9.11,4.55,,4.33E-06,0.0861595,0.446159,22.6204,3.13563,37155.9,20675.9,81898.56,728942.4,679338,49604.4,2.87827,3092.79,1924.82,17062.2,40000,195255,0.0210132,0.237199,62913.7,4070.32,146689,1.00E-06,252016,652016,3357.98,861.841,3.93891,492.676,3444.64,846.183,4.5803,474.75,252016,3439.58,843.327,1.60739,468.69,3446.38,840.528,2.42034,466.326,100,351833
113562.35,11215.4,124777.76,30.36,46.76,548.34,7.2,3.6,,1.06827,0.0775554,0.654046,27.7497,4.16547,27136.7,54550.7,60443.04,722609.7,685390,37219.7,2.87884,499.364,1404.17,12592.3,40000,124675,0.0183043,0.388922,88970.5,3777.38,135495,3.21E-05,181436,581436,3040.86,751.785,3.72411,400.226,3103.67,739.809,3.6079,386.49,181436,3101.93,733.674,1.74851,378.431,3102.22,732.17,1.98642,377.042,100,820520
113562.35,70445.99,184008.34,16.48,27.82,547.25,3.91,1.95,,0.000909633,0.0383708,0.198681,21.9595,3.11122,18442.2,31461.3,43752.192,551250.1,513491,37759.1,2.54502,460.413,1007.38,9115.04,40000,183904,0.0145668,0.0247949,75220.2,2155.89,79797.2,1.00E-06,240665,640665,1499.52,597.332,5.05883,348.471,1538.44,587.044,5.44468,336.267,240665,1535.88,584.63,2.79666,330.884,1534.83,582.672,3.62103,329.468,100,382927
113562.35,41376.97,154939.32,28.84,25.52,555.51,6.84,3.42,,0.189476,0.0631986,0.281917,23.8411,3.00853,24123.1,18787.5,58244.64,590764.3,554893,35871.3,2.61274,2831.98,1351.51,12134.3,40000,154836,0.0161665,0.0660662,59747.8,3614.34,128449,5.01E-06,211597,611597,2467.91,663.349,3.99974,377.051,2529.56,651.922,4.32831,363.767,211597,2527.9,648.587,1.83942,357.682,2527.94,646.658,2.48007,356.141,100,265578
113562.35,35917.73,149480.08,26.81,29.64,595.82,6.36,3.18,,0.174208,0.0642982,0.282756,26.073,3.02654,24376,20889.6,58114.56,622530.6,585240,37290.6,2.62534,2372.97,1348.39,12107.2,40000,149376,0.0182799,0.0447958,64813.8,3313.25,119991,4.23E-06,206137,606137,2513.09,749.793,3.85258,424.327,2575.84,737.021,4.27897,409.496,206137,2572.56,733.534,1.59177,403.081,2571.93,731.197,2.44716,401.3,100,291863
113562.35,75085.77,188648.12,37.61,24.88,572.39,8.92,4.46,,7.16E-06,0.0729255,1.35793,20.7569,2.97392,30620.2,16650.7,70909.92,616830.3,572554,44276.3,2.75288,3550.03,1656.66,14772.9,40000,188545,0.0167541,1.1708,55677,4122.04,147333,1.00E-06,245306,645306,2837.25,687.445,4.09503,394.809,2908.37,675.063,4.64708,380.607,245306,2907.14,672.477,1.93151,375.029,2917.02,670.166,2.5121,373.005,100,264264
82375.48,0,82375.48,35.85,35.85,738.23,6.17,3.08,,0.306048,0.0772108,0.485051,39.4584,3.41396,20389.4,24562.2,51092.64,531478.7,503169,28309.7,2.52069,2184.24,1181.01,10644.3,40000,82272.9,0.0190922,0.100424,65321.3,3496.8,120385,1.04E-05,139034,539034,3027.74,783.798,2.76536,426.378,3092.9,770.746,3.61342,412.209,139034,3087.28,766.517,0.834452,405.258,3088.43,763.687,1.80765,403.172,100,339742
84332.19,0,84332.19,33.87,48.33,651.65,5.96,2.98,,0.772697,0.0709859,0.57926,35.1157,3.80487,20776.7,67771.5,49041.12,549091.9,522198,26893.9,2.70874,1.61902,1132.35,10216.9,40000,84229.8,0.0165398,0.238891,89269.1,3477.06,121220,2.79E-05,140991,540991,2789.03,679.443,3.06108,363.83,2843.21,668.63,3.4637,352.047,140991,2839.48,663.352,1.28925,344.652,2839.44,661.591,1.80014,343.32,100,816801
113562.35,62488.07,176050.42,20.13,27.27,499,4.77,2.39,,0.0368421,0.0412654,0.200601,21.0045,3.05595,17845.6,26976.2,43413.6,528940.1,493493,35447.1,2.52311,1253.16,999.404,9044.5,40000,175948,0.0132769,0.0330895,68346.5,2832.07,96351.1,1.00E-06,232709,632709,1612.87,544.746,4.95648,313.289,1653.76,535.39,5.21453,302.167,232709,1651.42,532.717,2.90177,296.861,1650.62,531.077,3.50632,295.583,100,349259
79708.48,0,79708.48,37.35,43.68,625.76,6.22,3.11,,0.647552,0.061954,0.579627,33.9085,3.54333,17840,69932.5,44640.384,500899.1,475651,25248.1,2.53844,0.435208,1028.32,9300.08,40000,79607.5,0.0152114,0.25419,85650.1,3238.97,108793,2.30E-05,136368,536368,2433.57,624.594,3.23637,339.63,2481.44,614.845,3.66048,328.922,136368,2477.44,610.24,1.34152,322.003,2478.16,608.454,1.86419,320.639,100,717303
113562.35,9616.97,123179.32,14.86,32.01,627.57,3.52,1.76,,0.288238,0.0474719,0.316158,32.6159,3.26102,18316.3,31699,44842.08,625634.1,590340,35294.1,2.45448,291.845,1033.07,9342.1,40000,123074,0.019837,0.0210521,79584,1793.91,71534.6,5.50E-06,179835,579835,1861.73,813.624,3.7593,459.401,1905.42,800.512,4.24842,444.082,179835,1900.78,796.312,1.4,436.834,1898.88,793.481,2.62234,434.92,100,344500
113562.35,41173.34,154735.7,34.33,35.96,545.04,8.14,4.07,,0.328736,0.0727732,1.22433,23.1649,3.21883,27489.3,26440.9,64113.12,632413.8,593336,39077.8,2.74418,2658.69,1492.38,13356.9,40000,154633,0.0164793,1.00926,64915.6,4024.76,143244,9.72E-06,211394,611394,2837.78,676.705,3.89605,378.397,2903.64,665.08,4.126,365.018,211394,2904.95,661.073,1.8367,358.513,2910.93,659.171,2.25128,356.815,100,422610
95481.61,0,95481.61,16.23,18.54,483.05,3.24,1.62,,1.02757,0.0340128,0.476086,27.2886,3.79987,11765.7,11736.7,33344.064,408298.8,386727,21571.8,2.16007,1532.43,763.501,6946.68,40000,95378.8,0.00976532,0.228151,58334.7,2476.49,84322.4,3.35E-05,152140,552140,1339.93,400.281,3.87183,230.413,1364.16,394.618,3.7784,223.589,152140,1361.14,391.382,2.13167,218.574,1360.51,390.613,2.23856,217.853,100,202913
113562.35,58739.04,172301.39,17.1,26.74,652.18,4.05,2.03,,8.10E-06,0.0474251,0.246341,25.7364,3.10841,22169.1,33601,51086.4,629646,588359,41287,2.61767,401.3,1180.86,10643,40000,172196,0.0190952,0.0256517,80217.9,1970.16,79745.2,1.00E-06,228957,628957,1853.34,782.421,4.47454,453.321,1901.7,769.14,5.00122,437.636,228957,1898.15,766.509,1.87693,431.613,1897,763.806,3.02218,429.679,100,385798
113562.35,47720.37,161282.72,13.1,36.96,519.36,3.11,1.55,,0.457963,0.0280421,2.32331,22.6025,3.68629,14514.2,42130.4,36497.376,573454.5,537102,36352.5,2.32614,0.0320982,837.104,7603.62,40000,161179,0.0132438,2.138,72547.7,1126.95,50157.5,7.74E-06,217940,617940,1098.41,542.997,5.21988,309.514,1123.08,534.855,4.84908,299.216,217940,1120.76,530.882,3.0016,293.093,1121.69,529.752,3.08138,291.854,100,248485
106872.28,0,106872.28,23.21,36.31,455.9,5.18,2.59,,1.39188,0.0432549,2.03511,26.0472,4.39312,15235.7,42607.1,40019.376,471155,445916,25239,2.40226,388.084,919.603,8337.37,40000,106771,0.0097992,1.7979,77130.9,3272.98,103435,4.97E-05,163532,563532,1699.59,401.785,4.5242,225.784,1732.77,396.071,3.93151,218.445,163532,1730.83,392.64,2.33378,213.291,1730.19,391.968,2.32191,212.536,100,597720
112643.53,0,112643.53,26.58,45.38,564.88,6.25,3.13,,1.01853,0.0727952,0.419002,31.0487,4.0961,24571.4,60837.4,55531.68,709103.3,673985,35118.3,2.81225,83.5155,1286.68,11569.1,40000,112540,0.0192493,0.122808,91664.1,3378.32,122594,2.87E-05,169301,569301,2859.91,790.365,3.54612,420.572,2917.89,778.044,3.56755,406.476,169301,2912.73,771.672,1.61453,398.088,2911.81,769.973,1.99075,396.636,100,803842
113562.35,4797.55,118359.9,22.24,25.47,641.4,5.27,2.64,,0.286006,0.0662846,0.350962,33.9973,3.27062,22286,24040.5,53485.44,666103.4,629256,36847.4,2.57278,1585.95,1237.91,11142.8,40000,118255,0.0221182,0.032635,72479.1,2755.74,102651,6.47E-06,175016,575016,2597.34,907.102,3.36174,501.386,2658.11,892.339,3.94774,484.363,175016,2652.84,887.789,1.12817,476.858,2651.38,884.727,2.29036,474.614,100,315500
113562.35,4088.42,117650.78,12.15,22.43,662.56,2.88,1.44,,0.263527,0.0452021,0.965402,34.7889,3.32654,17607.2,38417.4,42993.936,661828.9,622288,39540.9,2.41581,0.195463,989.521,8957.07,40000,117545,0.0221664,0.641637,81447.8,1167.33,56051,4.54E-06,174306,574306,1768.45,908.69,3.65279,506.811,1811.97,894.422,3.92702,489.786,174306,1803.51,889.768,1.22111,482.268,1808.08,886.655,1.99209,479.524,100,279538
113562.35,57397.92,170960.28,13.51,29.57,480.97,3.2,1.6,,0.105552,0.0282502,2.59329,20.412,3.04641,13713.2,36710.5,33602.256,518592.6,482262,36330.6,2.40321,0.10201,769.519,7000.47,40000,170857,0.0131928,2.43106,73839.3,1300.78,56138.2,1.60E-06,227618,627618,1104.1,540.664,4.93278,309.435,1130.32,532.139,5.01356,298.979,227618,1127.61,529.184,2.9023,293.582,1130.01,527.711,3.16726,292.123,100,295152
113562.35,15584.65,129147,33.52,42.74,660.51,7.95,3.97,,0.524291,0.0978345,0.379713,31.9398,3.62595,32722.6,33716.7,72017.76,812348.8,768887,43461.8,2.89091,1800.93,1683.55,15003.7,40000,129042,0.0248658,0.070448,77970.5,3843.87,139367,1.45E-05,185803,585803,3832.92,1020.6,3.22911,549.195,3918.47,1003.65,3.67484,530.093,185803,3913.59,997.504,1.20077,521.433,3913.38,994.63,2.05308,519.112,100,566002
113562.35,91379.45,204941.8,25.67,45.78,671.93,6.09,3.04,,0.00418184,0.0627904,0.226409,22.9824,3.81732,31739.8,52459.6,66821.28,752091.4,702357,49734.4,2.94561,110.896,1557.69,13921.1,40000,204835,0.0202108,0.0307406,90225.7,2866.42,110319,1.00E-06,261596,661596,2454.44,829.014,4.47756,474.704,2516.4,814.568,4.88089,458.21,261596,2512.71,810.902,2.17161,451.673,2511.62,808.433,3.10824,449.829,100,693885
113562.35,8673.33,122235.69,38.75,23.72,571.39,9.19,4.59,,0.350543,0.0889209,3.79228,29.1777,3.09862,27061.2,14508,65621.28,650272.1,612792,37480.1,2.65261,3810.15,1528.73,13671.1,40000,122134,0.0197624,3.50784,54898.6,4229.89,150160,1.14E-05,178895,578895,3472.41,811.333,3.24166,443.208,3549.23,797.655,3.75323,427.685,178895,3546.99,793.154,1.2136,420.499,3556.83,790.495,1.86931,418.252,100,228824
