WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Acetate Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
113562.354,67657.68143,181220,21.53795204,21.08572548,706.1791223,1.72E+01,0.00E+00,,0.0287144,0.0954949,0.573167,53.2196,4.24805,41619.2,35250.20279,800317.6876,949.897,18411.6,1215.45,3.02457,2105.59,1995.72,17662.9,40000,181200,0.0273725,0.057022,69196.4,3159.04,120848,1.00E-06,237961,637961,3739.18,1120.06,2.90646,632.554,3825.16,1101.54,4.13268,611.705,237961,3818.8,1098.26,0.952831,605.058,3819.79,1094.9,2.18653,602.491
98376.30473,0,98376.3,19.91642678,37.31494428,647.9850122,1.59E+01,0.00E+00,,0.523774,0.094552,0.412562,35.0362,3.39608,27872,18716.97839,675543.8417,515.638,15741,826.087,2.84756,1911.6,1445.36,12949.7,40000,98361.9,0.0249306,0.0711065,74473.8,3395.13,132379,1.66E-05,155123,555123,3716.06,1021.33,2.29731,539.973,3788.58,1005.9,3.44654,523.438,155123,3782.81,1000.11,0.83703,515.113,3782.08,997.225,1.86279,513.05
113562.354,75586.85224,189149.2,38.26646063,33.7051197,541.8224761,3.06E+01,0.00E+00,,0.207062,0.0893964,8.41686,49.2103,4.39564,38992,33482.46686,690321.2805,991.466,15801.6,1127.89,2.97338,3194.92,1943.92,17224.2,40000,189130,0.0190838,7.93726,56536.8,4036.57,145574,6.50E-06,245891,645891,3492.94,782.413,3.1769,442.793,3566.56,769.171,4.01854,428.148,245891,3566.28,765.595,1.55384,421.862,3575.86,763.353,2.11113,419.942
107367.7867,0,107367.8,16.76007501,19.14398142,480.7170522,1.34E+01,0.00E+00,,0.739284,0.0708148,0.640172,26.5968,3.2452,22371.9,13831.08492,546816.5335,562.784,12745.7,664.469,2.67407,3137.29,1239.6,11157.7,40000,107355,0.0165811,0.385496,58591.2,3496.23,139697,2.66E-05,164116,564116,2779.69,679.373,2.73927,368.803,2833.32,669.283,3.40808,357.792,164116,2832.07,664.73,1.37133,351.092,2832.59,663.244,1.81769,349.97
113562.354,14865.76889,128428.1,34.59698762,23.53533613,569.2762385,2.77E+01,0.00E+00,,0.357338,0.107077,9.33387,36.33,3.36764,33780.7,28699.74736,709239.7932,673.159,16397.4,996.049,2.83121,3812.24,1796.8,15972.7,40000,128410,0.023488,8.97307,56117.3,4268.59,155181,1.22E-05,185171,585171,4192.41,962.992,2.54586,522.995,4277.31,947.302,3.57789,505.817,185171,4271.75,942.538,0.950842,498.328,4283.09,939.521,1.75153,495.869
101257.901,0,101257.9,24.96457945,16.70283852,658.6823348,2.00E+01,0.00E+00,,0.313336,0.113678,0.568757,35.3941,3.17141,31420.3,24849.23017,696309.8043,530.732,16152.5,923.853,2.81264,3490.55,1669.56,14883.7,40000,101241,0.0267166,0.216565,59683.3,3957.95,147956,1.07E-05,158002,558002,4458.44,1094.81,2.19625,580.823,4549.77,1077.34,3.47487,561.963,158002,4540.83,1072.28,0.659927,554.165,4547.12,1068.66,1.73393,551.319
78460.52546,0,78460.5,11.62669033,19.29942814,531.4679993,9.30E+00,0.00E+00,,0.778116,0.0405521,0.476704,29.251,3.35782,14334,6292.62467,367525.807,411.266,8556.59,456.64,2.46844,1725.24,832.284,7560.67,40000,78452.2,0.011308,0.203557,62509,2215.81,105046,3.14E-05,135213,535213,1600.01,463.227,2.70811,261.528,1625.97,456.696,3.42409,254.757,135213,1622.79,453.385,1.52722,249.507,1622.08,452.32,1.90731,248.801
81670.22341,0,81670.2,37.19598344,42.67478703,510.4106685,2.98E+01,0.00E+00,,1.45606,0.0581572,20.8684,27.9607,4.14185,18320,9085.946613,462001.6279,428.083,10779.4,550.762,2.74092,5.36,1002.02,9067.63,40000,81660.2,0.0127277,20.6008,90325.4,3381.63,132908,6.56E-05,138421,538421,2293.93,521.332,2.87284,274.835,2330.94,514.258,3.09924,267.136,138421,2327.42,510.064,1.54175,261.442,2326.29,509.109,1.73536,260.666
113562.354,11580.96446,125143.3,38.21395802,34.90140174,469.2959284,3.06E+01,0.00E+00,,0.916694,0.0762742,18.3314,30.8362,3.84089,25524,17351.49604,619221.7145,655.96,14410.4,775.439,2.75837,2610.15,1390.79,12476,40000,125129,0.0170926,18.0331,66659,3990.7,147770,3.20E-05,181890,581890,2992.28,700.518,2.9516,378.116,3049.32,689.986,3.39218,366.426,181890,3049.61,685.067,1.54148,359.534,3050.97,683.702,1.84672,358.387
113562.354,15582.18583,129144.5,17.78893717,48.61873147,692.9434962,1.42E+01,0.00E+00,,0.90256,0.0991175,0.45184,42.5325,4.44023,35715,25762.80378,930847.3879,676.919,21700.5,1127.67,3.06294,257.52,1700.56,15149.6,40000,129128,0.0303788,0.0413413,92681.6,2961.69,116660,2.23E-05,185889,585889,3901,1244.47,2.63227,660.059,3974.58,1226.11,3.4413,639.907,185889,3966.78,1218.02,1.17122,629.57,3964.7,1215.15,2.12883,627.451
113562.354,25471.76971,139034.1,20.88270093,39.7603598,707.3520214,1.67E+01,0.00E+00,,0.417602,0.105967,0.48264,45.6945,4.05468,38248.3,30708.23005,878097.9951,728.755,20373.3,1161.24,3.0129,1565.19,1859.91,16510.6,40000,139016,0.0305546,0.0388971,78989,3280.45,125470,1.06E-05,195777,595777,4159.12,1251.38,2.56327,677.832,4246.83,1231.75,3.64089,656.1,195777,4240.17,1225.72,0.900846,647.309,4238.7,1222.19,2.1642,644.674
113562.354,69918.17599,183480.5,19.88960897,35.02003168,502.3371658,1.59E+01,0.00E+00,,0.368347,0.0751638,0.597885,47.3115,4.5628,34315,24973.26338,647145.6641,961.764,14899.8,970.848,2.99404,2342.54,1673.8,14920.1,40000,183464,0.0170151,0.143153,62243,3507.5,132738,1.12E-05,240225,640225,2942.72,697.234,3.30222,391.971,3004.01,685.997,3.92504,379.478,240225,3005.42,682.132,1.83816,373.274,3006.55,680.603,2.26525,371.992
113562.354,6417.977589,119980.3,21.74429004,47.41222835,655.4997583,1.74E+01,0.00E+00,,0.94613,0.111829,0.444536,37.7699,4.17888,36642.7,28570.33948,906034.2184,628.873,21155.3,1064.35,3.0347,1177.64,1792.66,15937.4,40000,119962,0.0293263,0.0739152,84842.8,3603.13,135266,2.75E-05,176723,576723,4396.47,1201.99,2.5441,631.969,4481.4,1183.85,3.33041,612.217,176723,4474.62,1175.76,1.12471,601.992,4473.15,1173.05,1.92901,599.909
87852.70253,0,87852.7,12.45339727,26.64579994,669.9348143,9.96E+00,0.00E+00,,0.35616,0.0634091,0.379783,36.3237,3.2098,20156.2,10465.21971,539866.2608,460.49,12550.2,689.52,2.67135,1075.5,1076.29,9723.42,40000,87841.9,0.0217857,0.0355456,75878.7,2191.85,98666.4,9.95E-06,144603,544603,2496.37,891.833,2.24355,480.904,2543.1,878.773,3.64493,467.155,144603,2537.98,874.299,0.758132,459.826,2536.36,871.428,2.0026,458.008
113562.354,23680.16632,137242.5,17.83572933,15.08490804,474.7213141,1.43E+01,0.00E+00,,0.577998,0.0730666,0.609018,35.3405,3.69729,26720.3,17846.60542,588085.9413,719.386,13644.3,777.963,2.79188,3115.35,1410.81,12649.9,40000,137228,0.0168288,0.268995,57337.1,3578.05,139112,1.92E-05,193989,593989,2863.28,689.48,2.96369,379.902,2921.13,678.875,3.60389,368.148,193989,2921.54,674.653,1.52899,361.646,2922.66,673.153,1.95956,360.447
77227.95926,0,77228,34.36283067,20.7296951,639.4275299,2.75E+01,0.00E+00,,0.359033,0.084828,11.0677,34.2466,3.07106,21511.3,13478.69993,472979.2902,404.784,10981.6,617.779,2.62693,3611.69,1223.49,11016.6,40000,77215.7,0.0179124,10.7297,54233.1,3792.12,147032,1.57E-05,133977,533977,3328.13,734.582,2.18654,392.543,3389.75,723.001,3.44218,380.706,133977,3385.8,719.03,0.757492,374.121,3393.12,716.496,1.61134,372.343
113562.354,70082.08746,183644.4,34.87614912,27.74293124,601.655974,2.79E+01,0.00E+00,,0.100113,0.104938,4.27029,50.0351,4.15933,43530.6,41512.52253,743091.4692,962.597,16992.6,1231.03,2.98753,3624.09,2169.92,19130.9,40000,183623,0.0225203,3.7776,54104.4,4158.66,149726,3.13E-06,240384,640384,4099.74,923.17,2.97483,522.3,4189.6,907.139,4.02989,504.5,240384,4183.86,903.84,1.18666,498.132,4197.52,900.81,1.99037,495.583
90753.87359,0,90753.9,24.28113241,44.88751915,737.9859997,1.94E+01,0.00E+00,,0.627954,0.11251,0.482565,39.4696,3.75519,31203.1,22205.88757,745212.3648,475.672,17377.3,898.343,2.93922,1568.43,1576.63,14084.4,40000,90738.1,0.0282523,0.0923401,79646.9,3602.6,136836,2.10E-05,147499,547499,4424.23,1157.76,2.16145,599.729,4507.64,1140.25,3.35003,581.145,147499,4500.44,1133.38,0.750083,571.908,4500.41,1130.09,1.81124,569.467
113562.354,29467.89571,143030.2,27.64597845,48.22292237,748.237418,2.21E+01,0.00E+00,,0.630476,0.130052,0.529207,48.1122,4.51082,46318.3,43555.28736,1018918.808,749.684,23683.5,1304.54,3.09565,1895.31,2223.99,19584.3,40000,143008,0.033133,0.0541163,77391.8,3822.51,139202,1.77E-05,199769,599769,5104.45,1358.29,2.5904,730.741,5210.28,1336.41,3.51092,706.73,199769,5203.19,1328.85,0.98716,696.711,5202.07,1325.32,2.08256,693.938
113562.354,71072.35088,184634.7,14.1872646,35.31118903,719.2876171,1.13E+01,0.00E+00,,0.0994225,0.0773825,0.545135,54.5064,4.47599,37156.6,26238.59065,800689.567,967.812,18424.5,1211.67,3.0598,436.19,1716.5,15286.1,40000,184618,0.0272166,0.0262618,83353,2154.42,92288.8,1.98E-06,241379,641379,3036.14,1113.15,3.03985,628.408,3101.54,1095.63,4.2162,608.63,241379,3096.74,1091.95,1.08793,601.62,3095.3,1088.66,2.49047,599.335
113562.354,74731.85519,188294.2,31.59754686,31.03467006,494.1584894,2.53E+01,0.00E+00,,0.197132,0.078106,6.30297,47.7461,4.31294,34765.2,27166.22218,616503.6098,986.994,14105.5,1013.68,2.92889,3306.86,1747.17,15548.7,40000,188277,0.0165916,5.84141,52978.8,3859.74,141859,6.32E-06,245038,645038,3051.26,680.022,3.25221,386.284,3114.91,668.716,4.0476,373.767,245038,3116.68,665.496,1.73679,367.96,3124.24,663.665,2.18824,366.379
113562.354,32501.07216,146063.4,24.25608385,24.86734525,673.4908537,1.94E+01,0.00E+00,,0.182687,0.109761,0.53632,45.6493,3.75854,39167.5,34177.89399,800390.2693,765.599,18495.4,1133.43,2.94589,2940.97,1964.45,17398.2,40000,146044,0.0282739,0.0877407,63979.5,3713.41,137926,5.10E-06,202805,602805,4300.27,1157.92,2.5686,636.714,4396.09,1138.85,3.75013,615.478,202805,4387.96,1134.51,0.80429,608.109,4390.46,1130.96,1.96115,605.292
112980.0878,0,112980.1,35.98063111,26.81326695,717.6281894,2.88E+01,0.00E+00,,0.221874,0.158886,2.50964,38.3487,3.3007,44359.9,46266.50356,898635.3661,592.15,20721.9,1316.3,2.93978,4247.44,2293.93,20169.1,40000,112957,0.0346842,2.11759,56481,4470.39,164798,7.68E-06,169718,569718,6229.75,1422.08,2.11082,755.517,6356.9,1398.25,3.46518,729.283,169718,6332.38,1392.73,0.534936,720.988,6355.45,1387.37,1.73024,716.339
104236.0922,0,104236.1,15.3536643,47.67932276,534.4516292,1.23E+01,0.00E+00,,1.95251,0.0730032,0.679048,29.156,4.88651,24753.6,14028.34573,704551.7466,546.367,16460.4,818.079,2.91506,0.3,1248.54,11235.8,40000,104224,0.0194859,0.398791,91797.1,3029.25,122432,6.19E-05,160985,560985,2880.73,797.863,2.92477,411.981,2927.13,787.172,3.09204,400.092,160985,2921.32,780.738,1.51828,392.141,2920.13,779.435,1.72295,390.996
113562.354,85994.78254,199557.1,37.66450541,36.4078057,505.0045927,3.01E+01,0.00E+00,,0.285258,0.0792867,9.03438,49.9067,4.81333,37279.4,29678.17138,667973.4436,1046.03,15290.6,1090.83,3.00502,2625.41,1827.8,16237.1,40000,199539,0.0168325,8.55261,60217.9,3869.93,140362,8.90E-06,256300,656300,3098.64,690.176,3.40105,390.764,3162.04,678.719,4.03492,378.088,256300,3164.89,674.978,1.93482,372.006,3171.47,673.298,2.2884,370.496
113562.354,70013.86562,183576.2,16.04778026,17.7771316,742.3398053,1.28E+01,0.00E+00,,0.00632981,0.0837864,0.564722,54.8478,4.34264,38874,29324.70739,805489.3406,962.258,18515.4,1238.48,3.04185,970.06,1816.66,16142.1,40000,183558,0.0286345,0.0386557,79260.1,2380.07,98729.4,1.00E-06,240319,640319,3283.63,1170.83,2.94874,662.487,3357.46,1152.11,4.26256,641.292,240319,3351.56,1148.92,0.929655,634.574,3351.45,1145.38,2.32165,631.959
113562.354,71099.06476,184661.4,29.81949767,15.83832063,637.3163758,2.39E+01,0.00E+00,,0.0656077,0.108997,0.931703,51.3049,4.18972,45584.2,44401.93785,776584.2734,967.924,17796.9,1248.11,3.01338,3457.05,2246.05,19768.9,40000,184639,0.0242852,0.426277,55957.3,4058.06,146410,1.97E-06,241400,641400,4260.84,995.171,2.94011,563.413,4357.25,977.831,4.05389,544.094,241400,4349.95,974.581,1.08793,537.666,4359.88,971.41,2.00294,535.039
100039.2638,0,100039.3,11.88076524,29.73086546,693.6270441,9.50E+00,0.00E+00,,0.320139,0.0722078,0.383859,37.761,3.29544,23676.1,13398.30748,656801.4417,524.367,15248.1,859.347,2.76098,737.5,1219.78,10984.2,40000,100027,0.0269481,0.0275706,82539.2,2101.65,94474.7,7.61E-06,156788,556788,2840.65,1102.76,2.25394,591.456,2896.46,1086.58,3.68691,573.913,156788,2890.28,1081.54,0.685652,565.928,2888.31,1077.92,2.17794,563.498
113562.354,77293.96702,190856.3,13.98528198,25.7165422,459.2413998,1.12E+01,0.00E+00,,0.243105,0.0561482,0.501762,47.713,4.56503,28584.1,17219.15085,552534.4661,1000.44,12679.3,871.096,2.94142,1982.09,1385.39,12429.1,40000,190842,0.0142939,0.0525939,59889.7,2817.38,113326,6.78E-06,247603,647603,2202.85,585.112,3.48718,333.58,2247.83,576.047,4.12211,323.417,247603,2246.46,572.993,2.20531,318.129,2245.93,571.758,2.61999,317.147
113562.354,17693.70867,131256.1,28.75616716,24.74475719,538.0073945,2.30E+01,0.00E+00,,0.406804,0.0970199,5.51893,35.9043,3.42262,31775.7,25381.82661,670317.997,687.989,15512.2,926.728,2.82139,3678.85,1687.7,15039.3,40000,131239,0.021309,5.16514,55941.7,4114.7,151899,1.39E-05,188000,588000,3796.6,873.553,2.654,476.756,3873.76,859.511,3.59475,461.38,188000,3872,854.896,1.09213,454.127,3880.79,852.36,1.78298,452.082
111912.8596,0,111912.9,37.05898942,45.96801233,563.174799,2.96E+01,0.00E+00,,1.22526,0.105737,14.6767,30.5682,4.10175,32333.1,24584.42068,802556.1003,586.589,18752.5,929.445,2.94621,1648.89,1660.47,14805.7,40000,111896,0.0238332,14.3732,80883.9,4154.38,150868,4.23E-05,168657,568657,4154.4,977.294,2.66028,508.973,4229.75,962.642,3.18368,493.063,168657,4227.89,955.273,1.28279,483.874,4229.49,953.328,1.70086,482.263
113562.354,32116.10353,145678.5,18.59217216,26.03941979,694.1034101,1.49E+01,0.00E+00,,0.178211,0.09477,0.494672,46.5977,3.81123,35560.6,27318.78334,791270.6588,763.592,18286.2,1118.98,2.94391,1915.74,1752.17,15591.4,40000,145661,0.028962,0.0440671,73243.5,3016.55,118424,4.27E-06,202422,602422,3715.78,1185.25,2.5907,652.221,3797.72,1166.45,3.82157,631.19,202422,3791.05,1162.11,0.798141,623.728,3790.8,1158.48,2.1252,620.999
113562.354,4440.903322,118003.3,20.12299996,42.65573575,629.6155725,1.61E+01,0.00E+00,,0.78372,0.103793,0.415507,35.8814,3.85507,33781.9,25188.52062,834110.9312,618.515,19461.6,994.198,2.97667,1388.21,1681.14,14983,40000,117986,0.0277114,0.0655679,81935.1,3511.98,133596,2.27E-05,174747,574747,4079.34,1135.48,2.51856,600.814,4159.34,1118.38,3.39456,582.156,174747,4153.1,1111.17,1.07286,572.647,4151.7,1108.46,1.94992,570.616
113562.354,55787.81706,169350.2,19.08215139,45.47019263,738.6521979,1.53E+01,0.00E+00,,0.456669,0.0956945,0.535025,52.9427,4.76289,41493.6,32706.12505,934366.7869,887.676,21626.5,1287.98,3.11962,576.89,1920.76,17027.7,40000,169331,0.0296462,0.0266629,86375.4,2816.96,111075,1.03E-05,226092,626092,3757.86,1214.15,2.92756,669.078,3835.97,1195.16,3.81843,647.917,226092,3829.89,1189.08,1.19562,639.107,3827.78,1185.85,2.45472,636.805
83983.3808,0,83983.4,12.87210412,27.12865504,592.2098568,1.03E+01,0.00E+00,,0.494465,0.0546405,0.374319,32.2319,3.14193,17605.3,8660.695927,453536.7619,440.211,10565.2,557.369,2.58741,1642.76,978.024,8855.3,40000,83973.6,0.0164094,0.0689717,67832.2,2402.56,107546,1.66E-05,140735,540735,2152.25,672.088,2.40999,368.327,2190.7,662.291,3.5542,358.2,140735,2186.67,658.258,1.05109,351.631,2185.62,656.376,1.86126,350.482
102046.9062,0,102046.9,18.87665251,37.04477011,552.4975863,1.51E+01,0.00E+00,,0.756074,0.0841702,0.482311,30.1392,3.43524,25782.9,16535.73152,622513.5004,534.885,14529.1,737.467,2.82285,1983.02,1357.19,12183.8,40000,102033,0.0202511,0.18953,72812.8,3536.03,138202,2.63E-05,158794,558794,3307.17,829.871,2.54143,441.062,3369.9,817.509,3.35859,427.767,158794,3366.8,811.97,1.16739,420.023,3366.81,810.043,1.78015,418.609
112233.4354,0,112233.4,31.39607971,32.17375006,600.7554328,2.51E+01,0.00E+00,,0.379369,0.118632,6.07351,32.4485,3.12341,33892,29187.0915,740620.0201,588.261,17152.7,1010.32,2.8255,3824.01,1812.3,16105,40000,112215,0.0262485,5.74817,57673.5,4309.04,156806,1.33E-05,168976,568976,4647.65,1076.2,2.33141,574.735,4740.75,1058.85,3.47297,555.85,168976,4731.84,1053.49,0.779608,547.804,4745.26,1049.94,1.69914,544.908
113562.354,87972.23528,201534.6,18.03964632,24.81282109,603.6816489,1.44E+01,0.00E+00,,0.0198323,0.0757482,0.548194,53.181,4.45993,37450.2,28074.64375,684371.2087,1056.4,15702.3,1081.27,3.02399,1889.83,1776.73,15801.3,40000,201517,0.0210386,0.0394004,66039.9,2924.83,114302,1.00E-06,258278,658278,2967.15,860.852,3.2434,493.634,3033.48,846.74,4.35767,477.889,258278,3030.53,843.941,1.44439,471.885,3029.93,841.543,2.43888,470.168
113562.354,89132.89186,202695.2,32.5428185,48.3399416,568.5588837,2.60E+01,0.00E+00,,0.623958,0.092886,4.30404,52.0488,5.58394,44441.4,38601.41674,834299.3991,1062.47,19188.6,1271.82,3.14059,1787.82,2090.62,18464.1,40000,202674,0.0198727,3.79788,70698.4,3874.54,139703,1.88E-05,259435,659435,3633.36,815.498,3.477,454.949,3705.89,801.985,3.85128,440.073,259435,3710.15,796.614,1.95022,432.669,3715.44,794.91,2.23013,431.083
113562.354,93268.98895,206831.3,24.34259977,24.88802789,619.7298882,1.95E+01,0.00E+00,,0.00273799,0.0907376,0.609644,54.0445,4.49162,43270.1,38140.0968,726136.2927,1084.15,16648.2,1159.62,3.03968,2766.39,2077.8,18356,40000,206811,0.0219892,0.0857807,59440.2,3555.64,131675,1.00E-06,263572,663572,3549.29,900.295,3.2066,517.295,3631.17,884.866,4.3394,500.102,263572,3627.67,882.122,1.35462,494.097,3629.5,879.567,2.27734,492.12
113562.354,16698.73494,130261.1,31.59132655,42.78616578,730.9061445,2.53E+01,0.00E+00,,0.485595,0.145757,0.675505,44.0714,4.02781,46681.1,47056.51523,983307.6771,682.74,22801.9,1312.81,3.03549,2911.98,2313.94,20336.1,40000,130238,0.033716,0.231904,68031.6,4262.32,151915,1.53E-05,186999,586999,5716.77,1382.54,2.38893,739.487,5834.67,1359.75,3.46864,714.51,186999,5822.97,1352.76,0.788772,704.956,5830.28,1348.64,1.82391,701.487
78837.92698,0,78837.9,24.53527114,23.90506731,610.1919341,1.96E+01,0.00E+00,,0.40655,0.0788246,3.07414,32.8121,3.05167,20865.5,12508.11018,459866.8684,413.227,10690.5,587.309,2.63256,3461.42,1178.01,10618,40000,78826.1,0.0168353,2.75235,54576.1,3597.07,143437,1.77E-05,135587,535587,3092.77,690.347,2.26357,371.253,3150.16,679.583,3.44458,360.252,135587,3147.8,675.632,0.85254,353.751,3152.99,673.41,1.6321,352.231
113562.354,83700.24968,197262.6,26.22239185,40.09612428,534.388117,2.10E+01,0.00E+00,,0.392635,0.0857439,1.97798,50.3487,4.97233,40293.4,33003.72491,728549.4317,1034,16720.9,1146.1,3.07252,2269.56,1929.67,17103.3,40000,197243,0.0183818,1.49016,64365.4,3781.35,138604,1.21E-05,254004,654004,3352.11,753.846,3.3759,423.984,3420.59,741.37,3.95101,410.192,254004,3423.83,737.035,1.86612,403.563,3429.75,735.272,2.23328,401.982
113562.354,54459.69096,168022,14.8195623,29.87928849,735.7473192,1.19E+01,0.00E+00,,0.0709865,0.0826376,0.535752,52.4368,4.16191,36225.9,26041.09304,802101.6489,880.724,18470.1,1200.7,3.00787,829.53,1709.9,15229.6,40000,168005,0.0292396,0.0339343,81392.9,2278.01,96421.5,1.43E-06,224766,624766,3240.54,1195.73,2.81275,669.432,3312.15,1176.89,4.10432,648.129,224766,3306.13,1173.25,0.861487,641.099,3305.5,1169.58,2.30748,638.413
113562.354,45258.94002,158821.3,23.03932712,20.90101905,634.9989695,1.84E+01,0.00E+00,,0.180017,0.0992512,0.531772,46.9558,3.89893,38212.2,32158.02188,754450.9196,832.482,17418.6,1083.61,2.95255,2862.17,1904.25,16887.5,40000,158802,0.0251763,0.0732887,62696.2,3630.54,135648,5.01E-06,215563,615563,3887.24,1031.04,2.75579,573.359,3974.16,1014.02,3.85574,554.402,215563,3968.9,1010.08,0.981451,547.421,3970.05,1007.05,2.03749,545.09
113562.354,137.9638305,113700.3,23.46682313,42.46283979,718.8410369,1.88E+01,0.00E+00,,0.593489,0.125843,0.438902,38.8289,3.76965,38467,32320.19127,931638.0396,595.946,21695.7,1151.86,2.9932,1888.9,1909.15,16929.1,40000,113681,0.0340047,0.0561934,78961.2,3672.34,136877,1.69E-05,170442,570442,4943.5,1393.23,2.28448,733.457,5043.3,1371.71,3.42069,709.935,170442,5034.7,1364.1,0.770383,699.835,5033.73,1360.19,1.99783,696.807
113562.354,37645.47435,151207.8,28.38910308,37.62306814,652.4756974,2.27E+01,0.00E+00,,0.346558,0.118738,0.687296,45.8469,4.04715,42918.5,40163.5391,845128.3504,792.558,19535.3,1190.69,3.00475,3011.69,2133.51,18825.1,40000,151186,0.0271217,0.232517,63644.6,4097.75,148071,1.07E-05,207947,607947,4649.65,1111.89,2.67616,609.488,4749.14,1093.33,3.67026,589.021,207947,4743.35,1088.11,0.987295,581.039,4749.51,1084.87,1.88613,578.362
76086.48693,0,76086.5,12.37050742,30.85257493,672.1271517,9.90E+00,0.00E+00,,0.367375,0.053778,0.389483,36.2765,3.1771,17080.4,8043.92447,443773.5389,398.815,10323.3,559.835,2.57956,1130.97,942.173,8537.63,40000,76077.1,0.0177712,0.0451588,71602.1,2071.4,96675.8,1.18E-05,132838,532838,2119.18,727.815,2.22604,397.418,2156.81,717.123,3.63571,386.557,132838,2152.47,713.226,0.810868,379.865,2151.12,710.849,1.89471,378.462
113562.354,33513.92223,147076.3,23.8655667,15.52516056,490.0592824,1.91E+01,0.00E+00,,0.447411,0.0807991,3.18745,38.7238,3.76248,29926.5,21922.02474,613713.7389,770.929,14184.2,866.561,2.83282,3417.3,1566.34,13995.7,40000,147061,0.017652,2.81128,54995.5,3857.79,145268,1.51E-05,203822,603822,3160.71,723.47,2.94899,400.548,3224.91,711.973,3.68609,387.853,203822,3226.65,707.882,1.45067,381.315,3231.96,706.081,1.92635,379.834
113562.354,14918.89401,128481.2,17.23826877,33.64441846,626.7199753,1.38E+01,0.00E+00,,0.375777,0.0889184,0.418781,39.3698,3.56119,30986.6,21938.86695,739625.8133,673.449,17170.5,968.138,2.88468,1877.82,1566.95,14001,40000,128466,0.0261904,0.0400047,73865.2,3106.62,122517,9.82E-06,185227,585227,3490.52,1072.34,2.54794,582.213,3563.64,1055.86,3.65861,564.018,185227,3558.13,1050.69,0.926532,556.023,3556.73,1047.62,2.09568,553.823
81403.77404,0,81403.8,28.28821501,30.13228779,626.0498835,2.26E+01,0.00E+00,,0.37261,0.0872572,5.36161,33.5943,3.06308,22647.5,14499.42853,497463.9254,426.673,11551.1,648.742,2.66193,3593.32,1269.63,11420.2,40000,81391.1,0.0186198,5.03005,54717.9,3778.33,146978,1.57E-05,138152,538152,3422.17,763.525,2.21588,407.707,3486.5,751.509,3.44583,395.31,138152,3482.81,747.369,0.776362,388.56,3490.29,744.792,1.62238,386.718
113562.354,10195.3054,123757.7,25.23060469,20.27275731,537.4252715,2.02E+01,0.00E+00,,0.441989,0.0976469,3.10158,33.3191,3.28638,30818.7,24161.70077,667772.6205,648.683,15478.8,897.705,2.80628,3662.12,1645.87,14680.2,40000,123741,0.0216331,2.7731,56529,4070.67,151596,1.53E-05,180502,580502,3822.18,886.791,2.58918,480.938,3899.38,872.701,3.54108,465.539,180502,3897.7,867.874,1.04999,458.11,3905.88,865.324,1.75608,456.076
76534.92094,0,76534.9,35.88566133,32.60199888,503.2582347,2.87E+01,0.00E+00,,0.937448,0.0484292,20.3374,27.7472,3.47939,14775.9,7290.345496,359036.6383,401.168,8361.17,443.871,2.44928,2512.9,896.491,8132.09,40000,76526,0.0100868,20.075,59980,3274.79,133263,4.73E-05,133287,533287,1907.39,413.431,2.81638,230.644,1939.62,407.486,3.26143,224.367,133287,1937.82,404.353,1.58561,219.551,1937.17,403.474,1.84174,218.917
